<DATE>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
20021025,8612.57,8758.75,8612.57,8726.29,404263000
20021028,8680.06,8757.51,8557.93,8757.51,366290400
20021029,8715.74,8785.44,8678.25,8708.76,390968400
20021030,8631.41,8842.78,8615.30,8756.59,444388200
20021031,8830.71,8830.71,8576.70,8640.48,483240000
20021101,8651.67,8698.19,8571.43,8685.72,416409200
20021105,8790.66,8995.51,8790.57,8937.56,528042800
20021106,8955.83,9100.68,8914.09,8953.29,523289800
20021107,8911.67,8955.70,8854.44,8920.44,523936200
20021108,8824.46,8824.46,8657.18,8690.77,464859000
20021111,8619.74,8619.74,8430.50,8460.37,459883600
20021112,8402.56,8526.88,8380.46,8464.77,498522400
20021113,8505.93,8505.93,8389.36,8438.52,473855800
20021114,8428.59,8501.36,8303.39,8303.39,517190000
20021115,8402.26,8517.25,8399.68,8503.59,525206200
20021118,8477.66,8479.78,8292.35,8346.01,550172000
20021119,8329.63,8413.59,8246.53,8365.26,650037600
20021120,8383.56,8533.01,8355.41,8459.62,687147600
20021121,8537.97,8683.30,8530.93,8668.06,733791400
20021122,8758.22,8819.60,8715.94,8772.56,682103600
20021125,8818.40,8956.48,8751.62,8944.44,656192800
20021126,8943.57,8983.24,8749.88,8823.99,520090600
20021127,8761.17,8927.04,8761.17,8875.88,472613800
20021128,8968.49,9185.68,8967.64,9176.78,657135600
20021129,9171.76,9294.10,9125.35,9215.56,651403400
20021202,9208.61,9251.82,9112.46,9174.47,477585200
20021203,9244.17,9320.11,9183.58,9205.11,536443000
20021204,9126.63,9126.63,8960.62,9006.73,528189000
20021205,8968.63,9035.42,8907.35,8917.57,492858600
20021206,8897.67,8907.15,8805.04,8863.26,489670400
20021209,8836.68,8942.21,8798.56,8828.05,439849200
20021210,8756.10,8869.26,8753.50,8804.52,481268200
20021211,8855.87,8876.03,8725.32,8727.66,470391200
20021212,8742.63,8754.81,8682.98,8708.69,363620600
20021213,8694.23,8694.23,8496.29,8516.07,885691800
20021216,8499.09,8570.43,8416.20,8450.94,445362800
20021217,8525.15,8583.68,8487.20,8510.73,464156000
20021218,8468.43,8489.53,8310.42,8344.01,437482000
20021219,8312.30,8411.76,8256.52,8387.57,483763400
20021220,8408.38,8421.91,8305.80,8406.88,493461400
20021224,8434.26,8556.58,8389.49,8512.37,510317800
20021225,8502.11,8527.73,8455.63,8501.14,328678000
20021226,8575.58,8706.48,8572.72,8700.10,292922400
20021227,8686.50,8714.05,8630.82,8714.05,326003800
20021230,8617.65,8617.65,8543.70,8578.95,168062800
20030106,8669.89,8761.78,8669.89,8713.33,232615000
20030107,8810.74,8829.06,8654.52,8656.50,480549800
20030108,8614.41,8614.41,8491.49,8517.80,380133400
20030109,8440.32,8498.03,8400.59,8497.93,394982400
20030110,8563.38,8569.85,8378.18,8470.45,495221600
20030114,8512.82,8569.80,8451.70,8553.06,462942600
20030115,8564.17,8612.13,8475.04,8611.75,597795400
20030116,8572.66,8619.84,8536.11,8609.17,591225600
20030117,8566.81,8732.85,8562.13,8690.25,648807800
20030120,8639.04,8657.79,8495.00,8558.82,645672800
20030121,8562.11,8755.35,8528.81,8708.58,641889600
20030122,8680.57,8708.54,8568.66,8611.04,696631200
20030123,8648.60,8794.97,8562.19,8790.92,796891800
20030124,8779.44,8825.67,8701.32,8731.65,773407200
20030127,8656.50,8690.13,8588.63,8609.47,504887600
20030128,8531.53,8582.93,8511.14,8525.39,508021200
20030129,8529.67,8529.67,8304.05,8331.08,540654000
20030130,8364.90,8407.15,8312.41,8316.81,536095600
20030131,8291.95,8348.07,8237.03,8339.94,583234200
20030203,8285.55,8511.87,8253.76,8500.79,506553400
20030204,8555.73,8579.41,8484.90,8484.90,596242200
20030205,8425.19,8574.42,8423.93,8549.85,553701000
20030206,8562.28,8595.23,8451.20,8484.19,484900600
20030207,8482.74,8517.45,8422.67,8448.16,383372800
20030210,8427.30,8502.36,8427.30,8484.93,376913800
20030212,8514.78,8676.53,8514.78,8664.17,658504600
20030213,8644.85,8672.99,8550.48,8599.66,540752800
20030214,8627.00,8771.63,8613.73,8701.92,714486200
20030217,8765.69,8821.31,8731.96,8771.89,628536200
20030218,8775.38,8794.40,8674.38,8692.97,611585200
20030219,8756.61,8772.95,8667.17,8678.44,540626400
20030220,8626.44,8650.92,8575.66,8650.92,441357000
20030221,8652.68,8685.42,8506.83,8513.54,456682200
20030224,8503.98,8606.58,8489.03,8564.95,374840800
20030225,8475.55,8481.23,8324.70,8360.49,495549600
20030226,8327.46,8429.17,8327.46,8356.81,408184400
20030227,8344.08,8377.61,8266.97,8359.38,502866000
20030228,8429.98,8448.78,8332.41,8363.04,496882000
20030303,8397.15,8490.40,8357.42,8490.40,465136400
20030304,8474.84,8499.77,8414.51,8480.22,468741800
20030305,8401.72,8493.61,8370.59,8472.62,569636600
20030306,8461.71,8509.43,8369.15,8369.15,593320600
20030307,8296.54,8336.30,8144.12,8144.12,564456800
20030310,8097.27,8112.87,7975.36,8042.26,539741000
20030311,7970.86,8062.12,7862.43,7862.43,678628400
20030312,7908.23,7998.01,7888.31,7943.04,505407600
20030313,7968.78,8003.18,7868.56,7868.56,408692800
20030314,7912.34,8038.46,7912.34,8002.69,1037455600
20030317,8010.39,8018.32,7870.78,7871.64,41200
20030318,7975.25,8081.17,7954.46,7954.46,56000
20030319,7956.44,8051.04,7824.82,8051.04,48400
20030320,8127.77,8287.09,8121.91,8195.05,54600
20030324,8300.32,8451.05,8299.64,8435.07,58000
20030325,8351.54,8377.17,8231.95,8238.76,48200
20030326,8257.34,8375.79,8257.34,8351.92,39400
20030327,8351.94,8381.93,8323.74,8368.67,43800
20030328,8360.72,8360.72,8247.98,8280.16,43800
20030331,8240.10,8240.10,7950.96,7972.71,45600
20030401,7907.13,8019.47,7866.67,7986.72,54400
20030402,8052.95,8069.85,7917.54,8069.85,51800
20030403,8160.66,8178.24,7999.12,8017.75,53400
20030404,7999.90,8101.37,7966.39,8074.12,51200
20030407,8123.94,8249.98,8077.46,8249.98,51000
20030408,8200.25,8200.25,8071.39,8131.41,50400
20030409,8091.26,8159.50,8024.81,8057.61,57600
20030410,8028.80,8031.00,7941.05,7980.12,51400
20030411,7960.89,7974.22,7807.99,7816.49,65400
20030414,7830.94,7885.52,7693.46,7752.10,64600
20030415,7805.17,7906.19,7805.17,7838.83,60800
20030416,7898.41,7934.69,7856.94,7879.49,63400
20030417,7828.67,7851.09,7807.96,7821.90,48400
20030418,7866.07,7899.35,7863.92,7874.51,47600
20030421,7889.42,7996.54,7852.95,7969.08,49400
20030422,7946.95,7946.95,7747.86,7790.46,47800
20030423,7829.01,7895.60,7756.75,7793.38,52000
20030424,7844.14,7937.86,7806.13,7854.57,51400
20030425,7806.21,7806.21,7660.62,7699.50,52200
20030428,7679.11,7685.36,7603.76,7607.88,46000
20030430,7694.93,7831.42,7694.93,7831.42,63200
20030501,7804.03,7896.16,7745.69,7863.29,55800
20030502,7862.62,7907.19,7792.20,7907.19,53400
20030506,7995.49,8133.34,7995.49,8083.56,61400
20030507,8126.86,8156.00,8061.81,8109.77,57600
20030508,8072.67,8072.67,8019.33,8031.55,53600
20030509,8083.60,8152.16,8009.37,8152.16,65000
20030512,8193.73,8236.83,8152.38,8221.12,58600
20030513,8253.67,8339.07,8190.26,8190.26,63400
20030514,8210.30,8271.47,8187.94,8244.91,55600
20030515,8217.66,8217.66,8080.53,8123.40,67200
20030516,8127.13,8151.50,8087.24,8117.29,54000
20030519,8091.39,8098.74,7974.17,8039.13,63600
20030520,7986.81,8100.84,7962.37,8059.48,58800
20030521,8060.90,8120.91,7983.08,8018.51,59400
20030522,8008.01,8072.76,7998.27,8051.66,61400
20030523,8120.45,8219.87,8110.30,8184.76,64200
20030526,8192.12,8262.81,8192.12,8227.32,47600
20030527,8195.85,8205.58,8106.90,8120.24,46200
20030528,8216.48,8311.84,8216.48,8234.18,48800
20030529,8275.05,8383.93,8264.39,8375.36,62000
20030530,8389.25,8461.73,8379.76,8424.51,77200
20030602,8490.22,8602.22,8488.89,8547.17,77000
20030603,8547.65,8605.54,8492.24,8564.49,65000
20030604,8617.73,8671.56,8557.86,8557.86,67800
20030605,8651.97,8685.55,8606.95,8657.23,89600
20030606,8685.40,8814.04,8633.30,8785.87,92400
20030609,8790.03,8882.51,8747.67,8822.73,94000
20030610,8752.64,8807.26,8716.62,8789.09,69800
20030611,8834.46,9007.29,8834.46,8890.30,98600
20030612,8979.86,9002.29,8893.31,8918.60,78600
20030613,8941.79,9020.89,8891.18,8980.64,126000
20030616,8923.79,8924.46,8809.47,8839.83,53200
20030617,8944.35,9062.38,8944.35,9033.00,77800
20030618,9089.70,9188.95,9081.31,9092.97,75000
20030619,9118.18,9140.76,9001.95,9110.51,69600
20030620,9034.12,9122.90,9032.29,9120.39,81400
20030623,9112.56,9172.53,9074.37,9137.14,95200
20030624,9060.43,9074.66,8895.82,8919.26,74800
20030625,8899.81,8977.69,8899.81,8932.26,73600
20030626,8931.42,8941.46,8846.75,8923.41,68400
20030627,9014.59,9132.95,9014.59,9104.06,91800
20030630,9119.59,9140.71,9076.62,9083.11,97400
20030701,9097.61,9285.53,9078.74,9278.49,107200
20030702,9353.77,9592.24,9353.77,9592.24,126000
20030703,9702.69,9896.64,9503.14,9624.80,145800
20030704,9530.57,9637.66,9483.01,9547.73,78800
20030707,9589.19,9839.90,9589.19,9795.16,97200
20030708,9899.87,10027.60,9856.04,9898.72,117600
20030709,9894.79,9990.95,9813.29,9990.95,89200
20030710,9959.42,10070.11,9926.04,9955.62,101000
20030711,9849.15,9851.68,9600.96,9635.35,95400
20030714,9713.96,9798.44,9660.54,9755.63,64600
20030715,9839.21,9909.65,9741.39,9751.00,82000
20030716,9806.57,9823.59,9639.31,9735.97,69200
20030717,9659.30,9659.30,9495.99,9498.86,67800
20030718,9468.12,9591.62,9460.28,9527.73,67000
20030722,9501.59,9541.05,9406.49,9485.97,56000
20030723,9574.55,9631.26,9565.68,9615.34,88000
20030724,9635.06,9718.38,9606.10,9671.00,75200
20030725,9652.44,9692.40,9569.87,9648.01,69400
20030728,9750.20,9846.19,9737.15,9839.91,67600
20030729,9895.71,9932.18,9822.72,9834.31,76400
20030730,9811.60,9821.28,9632.66,9632.66,79200
20030731,9616.33,9646.21,9507.39,9563.21,73400
20030801,9646.66,9652.19,9520.14,9611.67,80600
20030804,9538.94,9538.94,9452.79,9452.79,60800
20030805,9456.82,9459.16,9304.71,9382.58,78000
20030806,9296.65,9375.43,9287.39,9323.91,68200
20030807,9324.58,9334.56,9224.05,9265.56,64600
20030808,9256.69,9367.64,9251.73,9327.53,74000
20030811,9349.05,9498.15,9332.47,9487.80,50000
20030812,9547.58,9620.21,9517.14,9564.81,60400
20030813,9637.93,9762.16,9637.93,9752.75,78400
20030814,9730.63,9924.69,9678.99,9913.47,94800
20030815,9945.30,10038.09,9854.27,9863.47,95400
20030818,9933.55,10048.92,9933.55,10032.97,85000
20030819,10143.31,10241.94,10131.21,10174.10,117800
20030820,10201.21,10334.29,10164.42,10292.06,107400
20030821,10245.96,10377.39,10202.72,10362.69,108600
20030822,10374.22,10378.13,10262.27,10281.17,90600
20030825,10264.61,10331.27,10205.25,10276.64,62400
20030826,10208.56,10356.76,10171.17,10332.57,86400
20030827,10349.64,10415.53,10272.96,10308.99,101600
20030828,10326.58,10356.42,10189.80,10225.22,85000
20030829,10315.26,10362.85,10282.51,10343.55,85800
20030901,10399.53,10670.18,10381.98,10670.18,100400
20030902,10668.58,10748.76,10616.61,10690.08,103000
20030903,10782.10,10813.59,10601.48,10715.69,94000
20030904,10751.53,10783.68,10646.95,10646.95,90600
20030905,10700.83,10707.75,10592.93,10650.77,73800
20030908,10584.36,10725.54,10562.78,10683.76,61800
20030909,10766.47,10927.62,10765.04,10922.04,93400
20030910,10872.43,10938.30,10839.21,10856.32,89600
20030911,10742.49,10749.01,10540.28,10546.33,71200
20030912,10656.93,10751.43,10613.70,10712.81,126200
20030916,10786.33,10887.03,10758.33,10887.03,93000
20030917,11008.63,11099.06,10964.99,10990.11,115800
20030918,10936.53,11067.62,10869.69,11033.32,87400
20030919,11123.73,11160.19,10938.42,10938.42,115600
20030922,10858.09,10858.09,10412.20,10475.10,121400
20030924,10526.89,10672.54,10367.17,10502.29,116000
20030925,10350.03,10371.69,10225.48,10310.04,84200
20030926,10217.23,10366.21,10213.75,10318.44,73800
20030929,10303.26,10309.17,10148.36,10229.57,59600
20030930,10294.75,10420.76,10219.05,10219.05,59400
20031001,10232.57,10361.24,10173.54,10361.24,80800
20031002,10476.58,10620.62,10465.89,10593.53,116800
20031003,10618.08,10726.92,10583.51,10709.29,114600
20031006,10813.56,10905.19,10719.91,10740.14,106400
20031007,10761.71,10820.33,10697.83,10820.33,66200
20031008,10757.62,10797.80,10511.42,10542.20,75000
20031009,10550.41,10598.96,10485.60,10531.44,66400
20031010,10569.72,10852.42,10569.72,10786.04,104000
20031014,10873.30,11031.73,10863.06,10966.43,96400
20031015,10997.61,10997.61,10856.42,10899.95,107800
20031016,10917.47,11025.15,10831.76,11025.15,114200
20031017,11057.22,11112.29,10977.90,11037.89,96000
20031020,10988.48,11210.94,10875.27,11161.71,109400
20031021,11234.31,11238.63,10996.54,11031.52,105800
20031022,11060.55,11060.85,10883.77,10889.62,82600
20031023,10754.01,10754.01,10304.29,10335.16,97000
20031024,10402.67,10480.53,10186.77,10335.70,80200
20031027,10360.86,10483.34,10349.76,10454.12,59200
20031028,10490.29,10592.05,10456.85,10561.01,61200
20031029,10653.54,10791.75,10653.54,10739.22,81800
20031030,10702.94,10761.62,10638.89,10695.56,74600
20031031,10708.04,10774.11,10521.40,10559.59,64200
20031104,10693.66,10869.35,10693.66,10847.97,78000
20031105,10816.23,10837.54,10668.39,10837.54,79400
20031106,10825.14,10825.14,10537.13,10552.30,87600
20031107,10583.12,10641.50,10479.25,10628.98,67600
20031110,10592.35,10617.98,10481.07,10504.54,63800
20031111,10407.80,10407.80,10112.10,10207.04,90600
20031112,10252.57,10328.91,10155.64,10226.22,69600
20031113,10345.21,10431.41,10277.54,10337.67,63800
20031114,10338.20,10354.84,10164.12,10167.06,79800
20031117,10077.88,10077.88,9756.50,9786.83,75800
20031118,9790.92,9906.88,9678.78,9897.05,80600
20031119,9804.09,9804.70,9614.60,9614.60,71200
20031120,9722.07,9883.89,9653.76,9865.70,74600
20031121,9804.44,9888.93,9758.34,9852.83,68600
20031125,9976.13,10064.45,9959.51,9960.20,64400
20031126,9965.54,10161.79,9965.54,10144.83,58800
20031127,10155.28,10173.60,10075.23,10163.38,51000
20031128,10144.43,10144.43,10033.47,10100.57,47600
20031201,10006.13,10439.00,9911.92,10403.27,66600
20031202,10452.64,10552.35,10373.95,10410.15,68600
20031203,10412.24,10485.47,10326.39,10326.39,58400
20031204,10341.71,10449.54,10339.89,10429.99,68400
20031205,10406.47,10456.78,10333.64,10373.46,57800
20031208,10281.25,10293.74,10013.59,10045.34,60200
20031209,10107.26,10158.65,10004.71,10124.28,60200
20031210,10053.17,10053.17,9859.00,9910.56,60000
20031211,9972.58,10088.11,9951.34,10075.14,59000
20031212,10139.69,10228.22,10085.85,10169.66,98000
20031215,10308.34,10490.77,10308.34,10490.77,76000
20031216,10352.04,10352.04,10222.88,10271.60,58200
20031217,10276.19,10280.08,10058.34,10092.64,62000
20031218,10096.80,10173.68,10073.26,10104.00,57600
20031219,10215.71,10305.81,10213.21,10284.54,62200
20031222,10248.81,10386.44,10248.62,10372.51,54000
20031224,10397.86,10400.25,10326.17,10371.27,54800
20031225,10347.75,10367.68,10311.60,10365.35,44800
20031226,10367.13,10417.41,10336.08,10417.41,55400
20031229,10454.69,10574.94,10454.69,10500.62,52400
20031230,10617.62,10681.28,10609.58,10676.64,39200
20040105,10787.83,10862.35,10785.87,10825.17,44000
20040106,10918.48,10945.30,10790.60,10813.99,76800
20040107,10835.90,10852.06,10710.30,10757.82,64800
20040108,10760.98,10888.61,10727.80,10837.65,80400
20040109,10932.34,11008.56,10861.28,10965.05,95000
20040113,10965.61,10965.61,10790.41,10849.68,80400
20040114,10797.70,10883.24,10730.45,10863.00,89200
20040115,10855.20,10881.77,10665.15,10665.15,85600
20040116,10719.19,10857.20,10715.25,10857.20,72600
20040119,10937.46,11044.31,10916.99,11036.33,90400
20040120,11055.01,11193.64,10979.25,11103.10,88200
20040121,11056.14,11163.62,11002.39,11002.39,83200
20040122,11060.31,11115.13,10997.45,11000.70,75400
20040123,11001.87,11139.39,10937.48,11069.01,77600
20040126,11004.44,11013.37,10872.79,10972.60,74800
20040127,11049.12,11075.30,10916.51,10928.03,63200
20040128,10844.58,10901.45,10799.54,10852.47,64200
20040129,10755.37,10786.21,10666.55,10779.44,68000
20040130,10761.83,10838.40,10729.38,10783.61,62200
20040202,10784.93,10861.97,10765.38,10776.73,67800
20040203,10787.32,10800.78,10507.93,10641.92,80400
20040204,10614.73,10627.26,10418.77,10447.25,82200
20040205,10377.90,10478.41,10374.90,10464.60,67800
20040206,10484.43,10502.35,10399.40,10460.92,57600
20040209,10533.40,10595.94,10359.17,10402.61,67200
20040210,10418.18,10460.40,10299.43,10365.40,61400
20040212,10450.37,10557.01,10449.70,10459.26,70000
20040213,10436.69,10572.62,10413.06,10557.69,70400
20040216,10566.02,10617.70,10534.41,10548.72,66000
20040217,10556.18,10721.31,10529.26,10701.13,81400
20040218,10759.48,10798.15,10676.81,10676.81,67800
20040219,10745.40,10813.06,10723.43,10753.80,63600
20040220,10743.80,10765.79,10676.21,10720.69,55800
20040223,10745.05,10893.43,10736.44,10868.96,65000
20040224,10821.97,10856.56,10629.72,10644.13,61800
20040225,10626.64,10727.47,10617.86,10658.73,55400
20040226,10734.33,10815.29,10690.95,10815.29,53600
20040227,10852.75,11069.28,10851.77,11041.92,86600
20040301,11112.68,11329.00,11096.68,11271.12,106800
20040302,11344.83,11386.48,11282.49,11361.51,103200
20040303,11365.72,11430.01,11320.00,11351.92,119800
20040304,11341.98,11480.84,11336.97,11401.79,141600
20040305,11476.49,11537.29,11411.66,11537.29,121600
20040308,11578.02,11643.37,11502.86,11502.86,129000
20040309,11460.60,11532.04,11439.04,11532.04,90800
20040310,11490.26,11492.57,11353.90,11433.24,98200
20040311,11310.15,11354.96,11237.04,11297.04,118000
20040312,11163.58,11191.45,11045.94,11162.75,169400
20040315,11284.35,11348.40,11278.05,11317.90,97800
20040316,11253.43,11311.07,11236.35,11242.29,97800
20040317,11297.46,11478.35,11297.46,11436.86,92800
20040318,11571.36,11647.71,11452.39,11484.28,121200
20040319,11416.04,11487.73,11364.36,11418.51,73800
